FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,geom,couleur
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6c04,2020-12-16T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,4,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6c03,2020-12-16T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6c02,2020-12-16T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6c01,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,3,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6c00,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bff,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bfe,2020-12-15T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,3,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bfd,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bfc,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bfb,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bfa,2020-12-14T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,3,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf9,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf8,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf7,2020-12-14T10:00:00,5,Moyen,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,5,0,POINT (147878.22420658765 6837175.794037035),#FFFF00
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf6,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf5,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf4,2020-12-14T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,4,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf3,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf2,2020-12-13T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf1,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bf0,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bef,2020-12-13T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,3,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bee,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bed,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bec,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6beb,2020-12-12T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,4,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bea,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be9,2020-12-12T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,3,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be8,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,3,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be7,2020-12-12T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be6,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be5,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,0,0,0,0,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be4,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,0,0,0,0,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be3,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,0,0,0,0,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be2,2020-12-11T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,0,0,0,0,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be1,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,0,0,0,0,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6be0,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,0,0,0,0,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bdf,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),0,0,0,0,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bde,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bdd,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bdc,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bdb,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bda,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd9,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd8,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd7,2020-12-09T10:00:00,2,Très bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,2,2,0,POINT (269153.2682993477 6832824.934141148),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd6,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd5,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,1,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd4,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,3,0,2,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd3,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd2,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,2,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd1,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,2,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bd0,2020-12-08T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,2,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bcf,2020-12-08T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bce,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,2,2,0,POINT (269153.2682993477 6832824.934141148),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bcd,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,1,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bcc,2020-12-08T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bcb,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,200042174,CA Lorient,2,0,2,2,0,POINT (229772.04043578357 6768639.926683848),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bca,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,2,2,0,POINT (269961.1106939723 6746307.8992528645),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc9,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc8,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc7,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc6,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,3,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc5,2020-12-07T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc4,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),3,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc3,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,3,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc2,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc1,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bc0,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,3,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bbf,2020-12-06T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bbe,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,3,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bbd,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bbc,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bbb,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bba,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb9,2020-12-05T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb8,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb7,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb6,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb5,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb4,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb3,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb2,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb1,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,3,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bb0,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6baf,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bae,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bad,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,3,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bac,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6bab,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6baa,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba9,2020-12-03T10:00:00,2,Très bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,2,2,0,POINT (269961.1106939723 6746307.8992528645),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba8,2020-12-03T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba7,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba6,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,2,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba5,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,3,3,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba4,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba3,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba2,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba1,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6ba0,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b9f,2020-12-01T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,4,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b9e,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b9d,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,3,3,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b9c,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b9b,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,2,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b9a,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b99,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b98,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,2,4,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b97,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,3,4,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b96,2020-11-30T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,2,5,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b95,2020-11-30T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,3,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b94,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,3,4,0,POINT (269153.2682993477 6832824.934141148),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b93,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,4,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b92,2020-11-30T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,5,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b91,2020-11-29T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177499d2aa0_-6b90,2020-11-29T10:00:00,4,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,2,4,0,POINT (269961.1106939723 6746307.8992528645),#C3F000
